Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001480069,-,-,-,-,-,-,-,-,-,-
1001490050,-,-,-,-,-,-,-,-,-,-
1001490060,-,-,-,-,-,-,-,-,-,-
1001490064,-,-,-,-,-,-,-,-,-,-
1001510075,-,-,-,-,-,-,-,-,-,-
1001510083,-,-,-,-,-,-,-,-,-,-
1001510090,-,-,-,-,-,-,-,-,-,-
1001510095,-,-,-,-,-,-,-,-,-,-
1001510098,-,-,-,-,-,-,-,-,-,-
1001510104,-,-,-,-,-,-,-,-,-,-
1001510120,-,-,-,-,-,-,-,-,-,-
1001510125,-,-,-,-,-,-,-,-,-,-
1001510141,-,-,-,-,-,-,-,-,-,-
1001510148,-,-,-,-,-,-,-,-,-,-
1001510200,-,-,-,-,-,-,-,-,-,-
1001510217,-,-,-,-,-,-,-,-,-,-
1001510234,-,-,-,-,-,-,-,-,-,-
1001510247,-,-,-,-,-,-,-,-,-,-
1001510259,-,-,-,-,-,-,-,-,-,-
1001520022,-,-,-,-,-,-,-,-,-,-
1001520025,-,-,-,-,-,-,-,-,-,-
1001520030,-,-,-,-,-,-,-,-,-,-
1001520041,-,-,-,-,-,-,-,-,-,-
1001520050,-,-,-,-,-,-,-,-,-,-
1001520070,-,-,-,-,-,-,-,-,-,-
1001520076,-,-,-,-,-,-,-,-,-,-
1001520083,-,-,-,-,-,-,-,-,-,-
1001520089,-,-,-,-,-,-,-,-,-,-
1001520097,-,-,-,-,-,-,-,-,-,-
1001520101,-,-,-,-,-,-,-,-,-,-
1001520106,-,-,-,-,-,-,-,-,-,-
1001520109,-,-,-,-,-,-,-,-,-,-
1001520119,-,-,-,-,-,-,-,-,-,-
1001520148,-,-,-,-,-,-,-,-,-,-
1001520155,-,-,-,-,-,-,-,-,-,-
1001520160,-,-,-,-,-,-,-,-,-,-
1001520165,-,-,-,-,-,-,-,-,-,-
1001520171,-,-,-,-,-,-,-,-,-,-
1001520253,-,-,-,-,-,-,-,-,-,-
1001520261,-,-,-,-,-,-,-,-,-,-
1001520271,-,-,-,-,-,-,-,-,-,-
1001520279,-,-,-,-,-,-,-,-,-,-
1001530039,-,-,-,-,-,-,-,-,-,-
1001530048,-,-,-,-,-,-,-,-,-,-
1001530055,-,-,-,-,-,-,-,-,-,-
1001530065,-,-,-,-,-,-,-,-,-,-
1001530074,-,-,-,-,-,-,-,-,-,-
1001530078,-,-,-,-,-,-,-,-,-,-
1001530083,-,-,-,-,-,-,-,-,-,-
1001530089,-,-,-,-,-,-,-,-,-,-
1001530099,-,-,-,-,-,-,-,-,-,-
1001530109,-,-,-,-,-,-,-,-,-,-
1001530113,-,-,-,-,-,-,-,-,-,-
1001530148,-,-,-,-,-,-,-,-,-,-
