Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001250171,-,11,2,4,-,3,14,10,11,1
1001250173,1,19,2,2,-,-,22,8,7,1
1001250177,-,26,1,5,1,1,10,3,6,-
1001250185,1,8,5,5,1,2,25,3,2,-
1001250193,-,10,1,3,1,-,6,-,-,-
1001250200,1,11,6,10,-,-,17,11,1,-
1001260017,2,15,7,6,1,-,-,1,-,-
1001260018,3,38,9,1,-,-,19,2,2,-
1001260029,5,18,7,11,-,1,8,2,-,-
1001260036,5,24,1,7,-,4,19,12,12,-
1001260045,2,33,11,16,-,2,10,3,2,-
1001260059,-,12,5,6,-,-,6,-,1,-
1001260071,-,24,6,9,-,1,8,4,4,-
1001260073,-,14,-,-,-,2,14,9,13,1
1001260081,3,12,-,4,-,1,8,6,1,-
1001260089,1,13,-,5,1,2,15,7,8,1
1001260103,5,36,6,19,-,-,20,1,-,-
1001260104,-,10,7,2,-,-,7,-,1,-
1001260105,-,13,-,-,-,6,13,-,9,1
1001260117,9,16,19,13,-,-,2,-,-,-
1001260129,-,21,10,4,1,-,7,1,5,2
1001260130,-,17,-,3,-,3,11,8,7,-
1001270018,1,10,5,6,1,8,6,-,-,-
1001270021,-,7,4,3,-,-,2,-,-,-
1001270027,5,9,1,-,-,-,11,2,8,-
1001270044,2,16,6,4,-,1,13,-,1,-
1001270047,3,28,12,9,1,-,5,2,-,-
1001270048,1,36,17,10,-,3,12,1,3,-
1001270049,11,34,14,14,-,3,30,2,6,-
1001270050,1,17,6,1,-,11,38,7,14,-
1001280047,-,8,3,-,1,1,11,6,2,-
1001280054,2,27,-,5,-,2,12,-,-,-
1001280062,2,8,-,5,-,2,11,3,-,-
1001280071,-,10,-,1,-,5,18,2,6,-
1001280081,2,10,17,8,1,5,11,5,16,-
1001280089,-,12,11,1,-,4,12,8,5,1
1001280102,1,50,10,-,2,-,3,-,-,-
1001280109,-,18,10,6,1,-,6,3,2,-
1001290006,8,5,2,3,-,-,24,9,2,-
1001290011,1,4,-,-,-,5,16,7,7,1
1001290018,-,10,-,-,-,2,14,5,6,-
1001290026,3,30,7,5,-,1,26,14,19,-
1001290040,11,23,7,10,-,2,12,-,-,1
1001290055,-,18,7,9,-,2,22,5,4,-
1001290058,3,2,1,1,-,3,17,7,3,-
1001290063,-,14,-,1,-,-,10,2,1,-
1001290080,-,15,-,2,-,1,17,4,8,1
1001290081,5,14,-,-,-,12,17,7,6,-
1001290082,-,22,3,13,3,-,2,-,-,-
1001290083,3,12,1,14,-,5,26,7,6,5
1001290084,1,22,3,15,4,2,7,-,2,-
1001300011,4,8,-,2,-,7,27,7,7,-
1001300015,7,11,2,2,-,-,31,-,2,1
1001300016,-,-,-,-,-,5,18,10,1,-
1001300036,-,6,7,5,-,2,21,9,10,-
1001310008,2,26,4,1,-,1,14,1,-,-
1001310014,11,34,24,5,-,-,4,3,-,-
