Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001040154,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001040161,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001040172,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050098,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050114,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050123,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050133,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050144,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050156,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050166,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050175,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050188,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001050209,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070005,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070013,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070015,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070017,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070027,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070035,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070036,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070042,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070044,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070051,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070059,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070068,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070069,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070070,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070075,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070081,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070082,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070089,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001070100,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080064,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080068,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080081,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080093,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080103,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080179,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080182,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080201,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080211,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080217,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
1001080228,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k,0.0k
