Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001200025,727,396,-,1066,-,-,-,-,926,-
1001200033,278,-,-,1151,-,-,-,-,789,-
1001200041,-,-,-,-,-,-,-,941,1115,-
1001200042,-,426,-,979,-,-,-,-,-,-
1001200052,-,-,-,-,-,631,494,938,810,-
1001200058,698,-,-,1370,-,-,304,-,-,-
1001200067,-,396,-,768,-,-,-,-,996,-
1001200073,-,-,-,505,-,-,-,-,814,-
1001200078,-,-,-,-,-,306,-,-,1014,-
1001200081,-,225,-,779,-,325,727,-,659,-
1001200083,-,-,-,691,-,772,429,-,-,-
1001200090,-,-,-,928,-,647,-,-,-,-
1001200096,-,-,-,940,-,-,-,-,742,-
1001200109,600,-,-,615,-,-,517,-,710,-
1001200116,-,-,-,1581,-,612,-,-,894,-
1001200133,-,447,-,-,-,-,-,-,931,-
1001200155,469,199,-,1228,-,-,-,-,-,-
1001200177,-,-,-,-,-,584,712,-,755,-
1001200189,-,-,-,1163,-,-,-,660,743,-
1001200197,670,-,-,-,-,579,452,-,991,-
1001200213,-,439,1068,-,-,649,-,-,784,-
1001210070,-,-,-,1013,-,307,-,-,811,-
1001210086,229,-,-,955,-,-,-,-,861,-
1001210093,641,452,-,-,-,-,-,-,947,-
1001210098,792,-,-,771,-,-,-,-,818,-
1001210107,-,-,-,882,-,-,692,-,530,-
1001210113,566,-,-,537,-,-,450,-,573,-
1001210125,-,410,596,838,-,487,-,-,651,-
1001210129,-,-,-,-,-,-,446,575,1023,-
1001210134,-,-,-,-,-,577,-,-,978,-
1001210139,-,-,-,471,-,-,286,-,986,-
1001210144,459,-,-,1238,-,721,-,-,1288,-
1001210206,-,-,-,916,-,-,384,-,804,-
1001210217,-,623,-,832,-,-,418,-,1084,-
1001210235,379,-,-,852,-,313,307,-,862,-
1001210241,-,-,946,889,-,375,492,-,1897,-
1001220023,594,267,808,1048,-,-,-,-,547,-
1001220027,-,414,933,1196,-,-,-,-,1806,-
1001220050,-,461,-,1026,-,-,-,-,-,-
