Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001020065,0.0k,22.1k,0.4k,0.9k,0.0k,0.0k,8.9k,0.0k,0.0k,0.4k
1001020066,0.0k,25.8k,1.5k,0.9k,3.6k,2.1k,14.0k,0.4k,6.8k,0.3k
1001020070,0.3k,20.1k,2.5k,10.5k,8.3k,0.1k,23.6k,81.1k,1.5k,0.0k
1001020073,0.0k,22.9k,0.0k,20.3k,0.9k,0.4k,15.9k,58.4k,0.5k,0.0k
1001020078,0.7k,12.9k,1.0k,0.3k,0.0k,0.0k,15.6k,0.8k,0.0k,0.0k
1001020080,0.3k,26.5k,0.9k,7.9k,0.7k,0.0k,14.4k,42.5k,0.0k,0.0k
1001020083,0.0k,20.5k,40.0k,2.5k,0.0k,0.0k,9.5k,0.0k,0.0k,0.0k
1001020089,19.4k,24.4k,4.4k,5.0k,0.7k,0.2k,38.7k,98.9k,15.5k,0.9k
1001020099,0.0k,28.2k,1.1k,3.6k,0.3k,0.0k,24.9k,0.0k,1.1k,3.2k
1001020112,13.9k,11.4k,61.1k,8.2k,6.0k,0.0k,16.3k,1.4k,3.1k,4.9k
1001020120,0.1k,22.1k,0.9k,0.1k,5.0k,0.0k,22.4k,39.8k,1.4k,0.4k
1001020148,0.1k,10.6k,0.5k,0.6k,0.0k,3.7k,19.4k,2.3k,6.9k,0.9k
1001020157,0.0k,18.5k,37.9k,1.4k,0.1k,0.0k,14.0k,0.7k,0.0k,0.4k
1001020167,0.0k,22.6k,0.0k,0.0k,2.0k,0.2k,17.1k,0.5k,10.3k,0.0k
1001020174,0.0k,22.3k,0.8k,0.8k,0.3k,0.0k,12.3k,0.1k,4.1k,0.5k
1001020185,0.0k,31.8k,37.0k,0.0k,1.2k,0.0k,26.6k,0.8k,2.3k,0.6k
1001020201,0.0k,17.3k,0.9k,0.5k,0.3k,0.0k,12.2k,0.6k,1.9k,0.0k
1001020214,0.4k,22.9k,0.7k,0.8k,0.5k,16.0k,11.7k,77.5k,0.9k,0.0k
1001020222,0.2k,26.0k,82.0k,4.7k,0.3k,0.0k,24.7k,0.5k,0.3k,0.1k
1001020233,0.3k,26.1k,3.6k,2.6k,0.8k,1.4k,33.3k,0.5k,11.5k,0.0k
1001020245,0.9k,13.5k,79.5k,2.8k,0.6k,0.0k,22.5k,1.1k,0.5k,0.6k
100102,0.0k,19.6k,52.3k,2.4k,4.6k,0.3k,12.9k,1.5k,1.3k,0.8k
1001030097,15.1k,16.4k,0.6k,2.1k,0.6k,0.0k,35.7k,1.3k,3.2k,0.0k
1001030105,0.0k,21.7k,1.0k,2.1k,0.4k,0.0k,20.0k,2.6k,0.4k,11.5k
1001030110,0.0k,8.4k,0.2k,0.0k,0.0k,0.0k,16.1k,0.0k,1.0k,0.0k
1001030118,0.0k,15.9k,0.1k,0.0k,0.1k,0.0k,22.7k,56.3k,3.3k,8.3k
1001030127,0.0k,20.5k,0.2k,1.5k,9.9k,0.0k,35.1k,0.8k,3.0k,0.0k
1001030142,0.1k,11.9k,47.8k,1.6k,5.8k,0.0k,25.2k,1.0k,0.2k,0.0k
1001030146,0.4k,27.2k,1.3k,0.6k,0.0k,0.0k,14.6k,0.0k,1.4k,0.8k
1001030165,0.0k,31.6k,1.9k,15.5k,0.0k,0.0k,30.3k,60.2k,1.7k,0.0k
1001030177,0.6k,19.8k,1.5k,0.4k,0.7k,0.0k,24.5k,0.2k,1.4k,0.1k
1001030183,0.0k,11.4k,1.2k,11.6k,0.7k,0.0k,12.1k,0.4k,0.2k,0.0k
1001040016,0.7k,30.2k,0.0k,1.1k,0.0k,0.0k,27.0k,0.5k,1.7k,0.0k
1001040017,1.7k,16.5k,61.7k,1.9k,1.1k,0.7k,80.6k,2.8k,1.1k,1.4k
1001040024,0.0k,22.3k,0.6k,11.0k,0.2k,0.0k,26.5k,0.4k,0.8k,0.0k
1001040025,0.1k,31.4k,0.5k,8.6k,0.0k,0.9k,25.3k,67.6k,1.2k,0.1k
1001040034,0.0k,12.2k,91.3k,13.7k,0.5k,0.0k,13.7k,1.1k,0.2k,0.5k
1001040041,0.0k,13.1k,30.1k,1.1k,0.0k,0.0k,16.1k,0.1k,0.0k,1.8k
1001040042,0.3k,21.3k,0.6k,14.1k,0.8k,0.0k,14.2k,59.2k,0.6k,1.1k
1001040055,18.3k,17.5k,0.0k,10.0k,5.1k,0.3k,26.1k,0.0k,1.6k,1.4k
1001040061,0.3k,18.0k,0.4k,12.5k,5.6k,0.0k,30.4k,78.5k,0.5k,0.0k
1001040062,22.8k,47.7k,3.7k,18.4k,1.9k,0.1k,41.3k,0.4k,1.3k,0.0k
1001040068,0.0k,30.5k,72.9k,2.0k,0.0k,0.8k,25.7k,2.1k,1.9k,1.2k
1001040074,0.0k,17.2k,37.9k,1.3k,0.5k,12.4k,11.6k,0.6k,1.1k,0.8k
1001040076,18.3k,13.5k,0.8k,7.1k,0.0k,1.4k,20.1k,0.7k,1.3k,0.8k
1001040080,0.1k,23.0k,0.9k,1.3k,0.0k,0.0k,37.7k,0.6k,6.0k,3.8k
