Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001190006,2,1,2,1,4,3,3,2,3,4
1001190016,6,6,8,3,7,2,3,4,0,1
1001190025,8,4,5,2,2,10,0,5,4,1
1001190028,5,6,6,2,4,1,1,5,1,2
1001190031,2,0,1,1,1,6,4,2,5,5
1001190039,11,10,7,3,6,1,3,2,1,3
1001190040,0,0,1,1,1,3,3,5,3,2
1001190046,3,6,3,4,6,1,3,1,1,2
1001190049,1,0,0,1,1,6,4,3,0,3
1001190059,4,2,4,2,3,1,0,1,3,1
1001190068,1,1,1,3,2,4,6,3,2,2
1001190078,6,4,3,2,6,5,1,3,4,4
1001190085,0,0,1,2,2,4,4,1,3,4
1001190093,2,0,0,0,1,1,7,0,3,5
1001200014,5,2,2,3,1,1,2,1,1,3
1001200019,4,3,3,6,6,1,2,1,0,1
1001200024,4,3,3,2,4,3,1,1,0,1
1001200025,0,0,0,1,1,4,3,3,1,0
1001200033,1,1,3,1,2,4,3,4,3,3
1001200041,6,3,4,5,4,0,1,0,2,2
1001200042,5,4,3,3,4,3,2,1,0,0
1001200052,2,2,1,0,0,4,5,2,1,6
1001200058,4,4,3,5,3,4,3,4,3,3
1001200067,3,3,3,3,3,4,2,0,1,1
1001200073,5,3,3,1,2,2,2,0,0,0
1001200078,3,2,3,4,5,1,0,2,2,2
1001200081,0,1,2,2,0,4,3,5,5,3
1001200083,3,1,3,5,4,3,2,1,5,4
1001200090,2,1,0,2,0,6,4,1,5,5
1001200096,6,4,3,3,6,1,2,1,0,0
1001200109,1,4,4,1,1,0,0,0,0,2
1001200116,3,4,1,3,4,2,6,4,4,6
1001200133,4,3,1,1,1,7,1,6,1,5
1001200155,1,2,4,2,4,1,5,1,3,4
1001200177,0,1,1,0,1,2,8,2,3,5
1001200189,3,3,1,1,0,5,4,3,2,3
1001200197,3,5,1,4,5,2,4,2,3,4
1001200213,2,4,2,5,1,2,4,5,4,6
1001210070,3,1,3,4,3,1,0,1,1,0
1001210086,3,3,2,4,2,3,2,2,2,2
1001210093,4,2,1,4,3,3,2,2,4,5
1001210098,0,3,2,1,2,4,6,2,5,6
1001210107,0,0,0,0,0,3,3,5,5,2
1001210113,5,5,5,4,4,3,2,1,1,2
1001210125,2,1,3,1,2,3,3,7,5,3
1001210129,2,1,6,3,2,5,3,7,5,6
1001210134,3,3,1,3,2,4,2,2,1,2
1001210139,3,5,2,3,4,2,0,1,1,1
1001210144,3,3,5,2,2,7,2,2,3,5
1001210206,2,1,2,2,0,1,4,2,4,3
1001210217,4,2,1,1,2,0,0,1,0,0
1001210235,3,3,2,1,2,1,1,3,1,2
1001210241,8,6,2,2,1,1,1,3,3,1
1001220023,3,0,1,0,1,3,2,2,1,5
1001220027,4,6,1,3,5,5,4,6,2,3
1001220050,4,6,2,4,5,4,4,4,3,2
1001220051,1,2,3,0,3,6,5,1,2,4
1001220060,3,3,2,1,6,0,3,1,1,1
1001220070,3,3,5,3,5,3,5,2,5,3
1001220078,1,0,1,1,2,3,3,3,2,4
1001220085,0,4,1,1,3,3,5,4,5,4
1001220089,1,1,2,1,0,4,3,3,2,4
1001220096,3,3,4,5,4,0,1,1,1,1
1001220097,8,4,4,3,5,2,0,2,4,5
1001220103,2,2,1,4,3,6,5,3,3,6
1001220119,4,2,2,1,4,0,0,3,2,5
1001220147,2,0,2,3,0,2,4,5,5,7
1001220154,1,0,0,0,2,3,2,2,1,3
1001220243,2,2,4,5,6,5,4,7,2,2
1001220254,2,1,0,1,2,3,6,3,4,4
1001220266,1,1,3,1,4,3,3,1,3,4
1001220272,2,1,1,2,2,0,5,4,5,6
1001220279,3,1,0,0,2,5,2,3,1,6
1001230109,4,3,4,2,6,1,1,0,1,1
1001230120,5,4,1,2,1,3,3,1,0,2
1001230127,0,1,2,0,2,6,4,3,4,0
1001230133,4,5,3,2,4,2,5,0,1,1
1001230139,2,5,3,1,2,2,0,1,0,0
1001230142,4,3,5,2,5,4,5,3,7,5
