Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001270050,-,4,3,-,12,3,4,-,1,7
1001280047,1,3,2,2,6,2,4,2,1,3
1001280054,1,6,3,3,5,3,2,3,-,5
1001280062,1,4,2,2,6,1,4,3,2,6
1001280071,2,4,1,1,3,4,2,2,1,7
1001280081,3,5,4,6,17,1,-,-,2,11
1001280089,2,3,2,2,6,2,2,3,2,5
1001280102,5,2,2,2,8,-,2,1,1,3
1001280109,3,4,4,5,8,2,4,3,2,4
1001290006,3,6,3,2,5,2,4,4,3,8
1001290011,4,3,1,-,2,2,5,2,2,2
1001290018,1,5,1,1,5,3,1,2,2,8
1001290026,2,5,3,2,16,4,7,3,3,19
1001290040,3,3,2,2,3,1,3,1,2,6
1001290055,1,4,2,-,19,6,4,2,1,4
1001290058,3,5,-,-,3,3,5,3,1,13
1001290063,1,5,2,1,7,3,3,-,-,3
1001290080,-,4,2,-,7,3,3,5,1,5
1001290081,3,2,2,-,10,2,2,2,-,8
1001290082,2,5,3,-,2,1,3,3,-,6
1001290083,3,1,-,-,5,2,2,5,4,12
1001290084,2,4,4,3,13,5,2,3,-,10
1001300011,2,3,1,-,6,3,5,2,1,10
1001300015,1,2,-,-,3,4,4,3,3,7
1001300016,1,2,-,-,2,2,3,2,1,7
1001300036,5,5,-,2,5,3,2,4,-,9
1001310008,3,2,5,-,7,-,5,3,-,8
1001310014,4,4,2,1,7,2,-,1,-,5
1001310015,-,4,1,2,11,1,4,1,-,9
1001310016,2,6,3,1,12,3,4,2,1,19
1001310017,1,1,1,-,3,3,3,2,-,6
1001310029,1,4,2,1,4,2,3,1,1,3
1001310030,2,3,1,1,5,2,5,2,-,12
1001330009,-,3,3,2,5,5,4,4,2,7
1001330011,3,1,3,1,5,5,1,1,2,4
1001330012,3,1,6,4,6,2,2,2,2,3
1001330086,4,9,2,3,13,2,2,6,3,6
1001330097,4,-,4,4,5,1,9,5,2,8
1001330099,-,5,3,2,2,2,2,3,1,3
1001340045,1,4,1,1,7,3,6,-,1,13
1001340047,3,6,3,4,10,2,4,1,2,12
1001340048,2,3,1,1,12,1,4,-,2,3
1001340049,-,3,1,2,5,4,4,1,3,7
1001340118,3,3,1,3,11,-,5,-,1,17
1001340124,2,3,1,-,19,3,5,1,5,13
1001340125,1,5,2,1,11,-,2,1,1,9
1001340126,1,5,-,4,10,1,3,1,4,8
1001360062,1,4,-,3,8,3,2,6,2,8
1001360067,1,2,3,3,5,2,3,2,4,5
1001360068,1,2,1,3,6,1,2,4,1,3
1001360069,4,2,1,4,8,-,5,1,3,10
1001360081,2,8,3,3,7,1,4,1,1,9
1001360089,-,2,-,1,5,2,5,1,2,5
1001360090,3,5,2,2,7,2,2,2,1,5
1001370006,-,4,1,2,9,3,4,3,4,8
1001370016,3,4,2,2,8,3,10,2,2,11
1001370017,-,4,2,3,5,1,4,2,2,8
1001370018,2,5,3,3,5,2,4,-,3,9
1001370019,1,3,-,2,6,-,3,-,2,5
1001370020,-,2,4,1,5,1,3,2,2,3
1001370026,1,3,2,2,7,2,5,1,3,4
1001370027,2,1,3,2,5,2,4,2,4,4
1001370028,2,4,3,3,8,3,2,3,-,7
1001370029,3,4,2,2,6,-,4,3,4,11
1001380034,-,3,2,2,6,-,4,2,1,5
