Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001100099,6.4k,9.2k,9.7k,9.2k,2.9k,8.1k,7.2k,22.7k,22.9k,9.2k
1001100107,6.6k,6.3k,11.6k,14.7k,2.8k,6.8k,10.1k,7.0k,15.6k,4.0k
1001100108,3.9k,4.1k,16.0k,11.1k,2.8k,6.8k,5.8k,18.6k,19.4k,1.9k
1001100110,12.2k,6.1k,19.3k,22.8k,4.5k,18.1k,13.3k,17.8k,50.0k,5.4k
1001100111,12.3k,7.7k,12.5k,18.2k,6.8k,21.7k,12.8k,14.9k,12.7k,6.9k
1001100113,12.6k,11.7k,10.4k,13.8k,1.6k,9.2k,4.5k,7.9k,9.8k,2.1k
1001100119,8.7k,10.6k,25.3k,22.6k,5.8k,11.0k,11.1k,54.2k,18.2k,7.2k
1001100120,12.0k,12.4k,19.1k,20.1k,11.6k,7.1k,8.0k,6.1k,25.0k,5.6k
1001100121,13.1k,7.0k,8.5k,14.7k,7.9k,11.2k,6.7k,17.2k,15.8k,5.9k
1001110006,19.2k,8.1k,14.2k,10.2k,5.8k,19.2k,7.0k,15.8k,21.2k,4.8k
1001110014,13.3k,10.5k,33.4k,28.4k,2.3k,13.5k,7.4k,25.0k,21.3k,7.4k
1001110015,17.3k,4.0k,22.4k,14.7k,2.9k,15.7k,7.5k,20.5k,27.9k,3.0k
1001110031,9.2k,5.9k,24.5k,25.4k,5.2k,9.0k,7.1k,13.4k,24.4k,4.0k
1001110047,22.0k,21.8k,37.3k,16.8k,14.5k,22.0k,15.3k,36.1k,40.8k,9.1k
1001110049,14.6k,9.5k,18.8k,15.7k,6.8k,15.2k,6.7k,13.5k,8.8k,6.4k
1001110059,18.9k,17.6k,16.2k,15.7k,5.5k,10.0k,9.5k,28.0k,12.6k,10.2k
1001110068,16.0k,14.7k,21.4k,19.8k,11.2k,13.8k,12.9k,10.5k,16.7k,3.2k
1001110069,21.8k,16.4k,38.8k,25.0k,7.4k,13.9k,10.6k,24.9k,20.8k,7.2k
1001110070,12.8k,19.1k,14.8k,19.7k,5.0k,9.8k,9.1k,22.0k,10.6k,4.5k
1001110091,12.8k,10.9k,20.5k,24.8k,2.2k,11.1k,6.6k,24.2k,15.6k,6.1k
1001110095,19.8k,7.4k,19.9k,10.9k,5.1k,7.7k,8.9k,27.6k,21.4k,2.9k
1001110096,8.1k,4.6k,14.6k,16.8k,3.9k,8.9k,9.2k,21.0k,13.2k,4.3k
1001110098,11.7k,6.5k,9.9k,18.9k,2.0k,9.3k,10.3k,22.5k,27.1k,6.9k
1001110111,19.7k,11.0k,21.9k,20.8k,6.0k,23.5k,8.4k,15.1k,21.2k,4.0k
1001110117,14.0k,11.0k,24.4k,16.6k,3.9k,16.7k,9.0k,9.9k,14.0k,2.6k
1001110119,21.4k,13.1k,31.6k,16.3k,5.2k,22.5k,13.6k,27.4k,23.6k,7.3k
1001110120,11.1k,9.7k,18.1k,13.9k,4.7k,9.9k,6.6k,9.2k,9.1k,2.3k
1001110121,14.1k,8.7k,24.8k,10.0k,2.8k,10.4k,7.5k,24.1k,26.6k,5.1k
1001110160,14.5k,9.8k,16.8k,21.2k,5.5k,17.0k,9.0k,43.5k,21.6k,10.5k
1001110165,27.5k,16.1k,18.9k,30.9k,9.8k,17.1k,12.7k,13.3k,24.7k,4.9k
1001110166,12.5k,8.2k,17.3k,15.3k,6.9k,9.8k,4.7k,7.0k,11.3k,2.0k
1001110167,22.7k,15.9k,22.9k,35.4k,6.3k,18.6k,5.7k,37.2k,14.0k,4.7k
1001110168,35.3k,18.2k,26.4k,48.2k,11.5k,24.1k,22.8k,33.0k,53.3k,13.4k
1001130034,9.7k,7.3k,9.7k,13.0k,5.0k,10.9k,8.6k,20.8k,19.3k,1.7k
1001130047,16.7k,10.4k,19.5k,27.4k,6.4k,21.2k,13.2k,21.6k,25.1k,5.5k
1001130048,41.0k,9.7k,25.1k,36.3k,5.1k,11.8k,10.6k,26.2k,17.9k,4.5k
1001130049,18.2k,14.9k,22.1k,41.2k,6.4k,16.2k,15.1k,30.4k,15.4k,5.8k
1001130050,23.0k,7.5k,19.4k,19.3k,3.7k,16.2k,6.8k,12.7k,7.0k,6.4k
1001130066,17.0k,6.7k,9.1k,10.8k,4.0k,8.1k,7.8k,31.3k,13.4k,5.4k
1001130067,10.7k,9.8k,24.0k,17.0k,4.6k,25.7k,19.1k,23.8k,26.0k,8.0k
1001130068,28.1k,20.7k,24.5k,24.5k,11.1k,19.2k,16.8k,17.6k,21.3k,6.6k
1001130069,15.0k,9.5k,16.8k,14.8k,3.5k,14.0k,7.1k,5.5k,10.4k,2.7k
1001130070,29.3k,13.1k,20.6k,28.8k,4.6k,12.1k,8.3k,13.9k,14.7k,5.1k
1001160016,9.7k,4.1k,30.1k,6.9k,6.6k,11.4k,8.6k,18.6k,13.7k,2.8k
1001160035,15.0k,6.3k,18.9k,17.7k,3.7k,18.8k,16.0k,21.3k,20.4k,6.6k
1001160048,14.4k,13.4k,23.7k,19.4k,6.9k,10.3k,13.4k,28.9k,22.0k,5.0k
1001160051,28.5k,7.2k,15.2k,24.6k,7.2k,9.0k,8.5k,15.1k,14.6k,5.5k
1001160059,7.3k,16.5k,16.8k,23.2k,5.3k,7.5k,4.1k,7.9k,9.2k,1.8k
1001160069,13.9k,5.3k,19.6k,13.2k,5.9k,8.5k,6.1k,7.4k,9.5k,2.4k
1001160080,7.2k,7.2k,42.2k,18.8k,4.4k,21.4k,10.4k,13.8k,22.7k,4.8k
1001160087,19.3k,11.2k,31.6k,28.6k,8.3k,18.1k,9.5k,26.1k,36.7k,6.0k
1001160097,8.1k,17.0k,27.3k,25.7k,4.1k,13.1k,17.8k,34.8k,16.5k,7.1k
1001160106,14.3k,7.4k,10.0k,10.2k,2.5k,11.2k,6.3k,16.7k,6.7k,4.5k
1001180082,34.5k,10.0k,39.1k,36.7k,5.8k,20.2k,10.6k,17.9k,20.5k,7.7k
1001180093,11.5k,9.4k,13.4k,12.8k,6.8k,4.6k,5.7k,23.1k,8.6k,3.2k
1001180104,16.7k,9.8k,28.7k,22.7k,3.6k,20.8k,11.5k,28.8k,25.4k,9.0k
1001180113,20.9k,7.5k,25.5k,16.6k,4.2k,18.5k,6.7k,14.2k,10.2k,6.0k
1001180121,9.8k,9.7k,14.9k,17.3k,5.0k,8.7k,8.2k,10.4k,5.1k,4.2k
