Game,Champion_1,Champion_2,Champion_3,Champion_4,Champion_5,Champion_6,Champion_7,Champion_8,Champion_9,Champion_10
1001050188,6.8k,15.5k,8.4k,6.2k,7.1k,9.5k,6.8k,3.6k,8.1k,4.5k
1001050209,10.8k,8.6k,11.5k,6.5k,8.2k,8.4k,5.9k,12.4k,8.4k,11.7k
1001070005,8.5k,9.2k,11.3k,8.4k,14.5k,14.7k,10.3k,12.2k,11.4k,13.2k
1001070013,17.4k,7.7k,8.3k,6.4k,4.1k,14.5k,8.2k,13.8k,3.0k,8.4k
1001070015,3.1k,6.5k,4.2k,2.0k,3.0k,6.6k,8.3k,7.8k,5.1k,3.6k
1001070017,12.2k,6.3k,9.7k,10.4k,4.4k,8.8k,5.6k,8.7k,10.1k,16.8k
1001070027,23.2k,34.8k,10.1k,14.3k,20.4k,21.6k,9.9k,9.8k,12.7k,9.9k
1001070035,7.5k,7.8k,4.7k,4.9k,3.8k,7.3k,13.5k,15.4k,5.1k,12.6k
1001070036,8.8k,10.0k,7.4k,2.7k,5.4k,14.3k,10.1k,6.1k,8.8k,12.6k
1001070042,4.8k,5.8k,9.2k,3.4k,8.2k,8.1k,7.3k,5.8k,7.8k,7.7k
1001070044,6.9k,3.3k,2.2k,6.6k,1.6k,9.9k,8.9k,8.4k,8.4k,9.6k
1001070051,7.6k,6.3k,11.1k,3.8k,5.2k,3.8k,3.8k,4.2k,3.0k,2.6k
1001070059,12.1k,6.3k,7.5k,7.5k,6.0k,15.1k,9.4k,8.6k,7.8k,10.1k
1001070068,7.9k,9.4k,9.1k,3.7k,4.5k,10.4k,9.7k,7.5k,11.0k,6.4k
1001070069,4.0k,4.4k,5.1k,3.2k,3.7k,8.7k,7.6k,8.4k,7.6k,6.4k
1001070070,16.0k,16.1k,10.2k,7.5k,6.0k,20.0k,14.6k,5.7k,6.3k,8.8k
1001070075,7.2k,6.7k,7.2k,6.4k,7.7k,8.4k,6.2k,4.9k,3.3k,3.4k
1001070081,8.0k,4.3k,6.1k,4.0k,3.8k,3.7k,2.6k,4.9k,3.1k,3.2k
1001070082,7.2k,7.2k,6.8k,2.3k,6.0k,12.4k,8.6k,7.5k,9.1k,10.0k
1001070089,5.6k,2.3k,2.3k,1.5k,2.2k,4.6k,3.8k,9.0k,2.8k,3.2k
1001070100,4.4k,5.2k,7.7k,7.0k,6.3k,11.4k,8.4k,4.3k,8.2k,6.6k
1001080064,4.5k,4.9k,4.8k,4.5k,3.2k,7.5k,6.0k,7.7k,4.6k,5.0k
1001080068,2.6k,5.5k,4.2k,2.9k,5.0k,6.8k,3.8k,7.2k,2.8k,3.5k
1001080081,18.5k,20.1k,14.7k,11.4k,13.0k,24.4k,18.8k,16.8k,11.9k,12.2k
1001080093,5.8k,2.9k,4.7k,4.6k,5.5k,5.5k,5.9k,5.4k,7.2k,2.4k
1001080103,11.1k,10.4k,7.5k,5.6k,7.1k,6.6k,9.9k,5.8k,5.6k,5.5k
1001080179,7.1k,6.7k,5.2k,7.6k,5.8k,7.5k,6.6k,5.8k,2.3k,3.0k
1001080182,9.2k,2.4k,8.3k,4.6k,6.5k,6.2k,7.1k,9.1k,7.1k,7.6k
1001080201,5.3k,7.4k,5.9k,5.6k,7.0k,6.6k,7.0k,5.9k,4.3k,6.9k
1001080211,3.5k,3.6k,4.8k,2.3k,3.8k,6.6k,7.7k,12.3k,7.9k,6.1k
1001080217,14.0k,5.7k,8.2k,7.5k,10.2k,5.1k,4.3k,5.9k,2.7k,4.2k
1001080228,11.5k,10.7k,8.2k,5.3k,5.7k,10.0k,15.6k,9.0k,12.2k,9.1k
1001080232,2.1k,2.9k,2.8k,1.2k,2.3k,6.5k,4.0k,2.8k,3.7k,4.0k
1001090009,14.0k,7.7k,6.6k,5.0k,9.2k,11.2k,3.1k,7.1k,2.3k,4.9k
1001090010,8.0k,16.3k,9.2k,10.4k,9.1k,12.1k,10.5k,5.5k,6.2k,7.3k
1001090016,5.6k,4.3k,2.7k,3.2k,3.9k,4.0k,3.3k,4.8k,2.8k,3.7k
1001090019,4.1k,4.2k,4.0k,4.3k,4.8k,4.5k,6.0k,5.1k,3.5k,3.3k
1001090024,11.2k,8.1k,4.2k,7.1k,8.7k,10.1k,10.7k,3.8k,7.5k,5.8k
1001090032,7.7k,10.3k,11.2k,2.3k,8.4k,10.1k,9.1k,8.0k,9.6k,7.4k
1001090037,5.4k,4.4k,8.9k,2.3k,5.3k,7.3k,10.0k,5.3k,4.3k,0.9k
1001090042,8.2k,13.5k,12.3k,8.8k,5.1k,14.6k,11.0k,10.2k,10.7k,9.7k
1001090051,13.4k,9.2k,7.2k,3.6k,5.5k,14.2k,9.3k,5.9k,4.0k,4.1k
1001090057,14.0k,11.6k,7.8k,11.0k,18.5k,4.8k,13.0k,8.8k,8.7k,5.4k
1001090074,19.0k,16.9k,15.1k,12.9k,14.2k,14.8k,18.4k,15.2k,14.1k,13.0k
1001090089,6.9k,11.2k,7.0k,2.9k,5.7k,7.8k,9.5k,4.7k,7.1k,5.6k
1001090090,7.2k,5.8k,5.8k,4.1k,3.5k,6.5k,5.1k,1.9k,2.1k,3.3k
1001090096,4.6k,5.6k,6.0k,5.4k,3.4k,2.6k,3.2k,5.7k,2.8k,4.4k
1001090098,8.8k,10.8k,9.2k,4.0k,5.7k,8.7k,7.9k,8.4k,9.2k,8.2k
1001090100,8.4k,3.9k,6.5k,6.1k,7.5k,5.6k,7.3k,6.9k,4.2k,2.9k
1001090105,7.6k,4.0k,10.3k,6.3k,5.3k,9.9k,8.5k,11.2k,5.5k,7.6k
1001090113,14.6k,7.7k,5.0k,5.9k,4.9k,8.7k,2.5k,5.1k,1.6k,3.6k
1001090119,14.9k,32.8k,21.0k,16.8k,17.1k,28.7k,25.3k,11.1k,14.8k,15.2k
1001090130,6.8k,6.1k,4.2k,7.6k,7.7k,5.4k,4.8k,3.5k,0.9k,3.1k
